ZW6A77B8,"Bé Chúc Xuân",39519,IWZA0BIW,IWZ9Z08I; IWZ9Z08F,2015-12-05 00:59:08
ZW7IUBUC,"Ước Mơ Con Nhỏ Bé",78599,IWZA0BIW,IWZ9Z08I; IWZ9Z08F,2015-12-05 00:59:18
ZWZEU8AW,"Bé Tập Thể Dục",854274,IWZ98W8I,IWZ9Z08I; IWZ9Z08F,2015-12-05 00:59:20
ZW6DU7WZ,"Cún Con Và Mèo Mi",36585,IWZA0BIW; bef49182-9ab0-11e5-a707-001eecc1ca2a,IWZ9Z08I; IWZ9Z08F,2015-12-05 00:59:21
ZW6CIB6F,"Một Thời Kỷ Niệm",8784,IWZAWWDO,IWZ9Z08I; IWZ9Z08F,2015-12-05 00:59:23
ZW6CI7O0,"Liên Khúc Thiếu Nhi",148318,IWZ96UU0,IWZ9Z08I; IWZ9Z08F,2015-12-05 00:59:26
ZW67DAUU,"Mưa Hồng (Giọng Hát Việt Nhí 2013)",4374,c8490618-9ab0-11e5-bfcb-001eecc1ca2a,IWZ9Z08I; IWZ9Z08E,2015-12-05 00:59:37
ZW6F7WU0,"Ca Dao Mẹ (Liveshow Về Chốn Bình Yên)",6602,IWZ9Z08Z; ca44f0a2-9ab0-11e5-8eee-001eecc1ca2a,IWZ9Z08I; IWZ9Z08E,2015-12-05 00:59:40
ZW67D96D,"Biển Nhớ (Giọng Hát Việt Nhí 2013)",27603,IWZ97AID,IWZ9Z08I; IWZ9Z08E,2015-12-05 00:59:41
ZW6U87DO,"Hạ Trắng",226539,IWZ997CC,IWZ9Z08I; IWZ9Z08E,2015-12-05 00:59:45
ZW70ZDA7,"Cát Bụi",4101,IWZ9ZBC9; IWZ9Z8A6,IWZ9Z08I; IWZ9Z08E,2015-12-05 00:59:50
ZW70UU66,"Trở Về Trường",1267998,IWZA0BEU; IWZAUE78; 25b79f40-9aad-11e5-a94d-001eecc1ca2a,IWZ9Z08I; IWZ9Z088; IWZ9Z089,2015-12-05 01:00:04
ZW707I9B,"Gấu",804431,IWZ98WBU,IWZ9Z08I; IWZ9Z088; IWZ9Z089,2015-12-05 01:00:12
ZWZEW9EF,"Hình Dung",129940,IWZ9ZW8Z,IWZ9Z08I; IWZ9Z088; IWZ9Z08A,2015-12-05 01:00:16
ZW70AICW,"Người Đàn Bà Hóa Đá (Team Tóc Tiên - Long...",29162,IWZ9ZUCI,IWZ9Z08I; IWZ9Z088; IWZ9Z08A; IWZ9Z0CW,2015-12-05 01:00:33
ZW70AWI0,"It's My Life, Tìm Lại, We Will Rock You (Team...",8406,IWZAU8ZI,IWZ9Z08I; IWZ9Z088; IWZ9Z08A; IWZ9Z0CW,2015-12-05 01:00:38
ZW70AWIO,"Baby, What Makes You Beautiful (Team Isaac...",43905,IWZ99IE0,IWZ9Z08I; IWZ9Z088; IWZ9Z08A; IWZ9Z0CW,2015-12-05 01:00:41
ZW6FFE68,"Cheri Cheri Lady (Team Isaac - OnlyC - DJ...",566510,IWZ99IE0,IWZ9Z08I; IWZ9Z088; IWZ9Z0CW,2015-12-05 01:00:47
ZW7WIEAD,"Shake The Rhythm (Phiên Bản Đặc Biệt)",180492,IWZ9ZWOC,IWZ9Z08I; IWZ9Z088; IWZ9Z0CW,2015-12-05 01:00:52
ZW68ECB0,"Anh Đi Giữ Vườn",633732,IWZ9Z0F0; IWZ9ZOUC,IWZ9Z08I; IWZ9Z08B,2015-12-05 01:01:14
ZW707BUA,"Thương Cô Gái Bên Tre",4825,IWZAUA08; IWZ968ZW,IWZ9Z08I; IWZ9Z08B,2015-12-05 01:01:21
ZW67FBBF,"Vì Trong Nghịch Cảnh",1895049,IWZ98IZ8; IWZ9ZOZA,IWZ9Z08I; IWZ9Z08B,2015-12-05 01:01:22
ZW6C9UZA,"Good Bye Bye",53338,IWZ989I9,IWZ9Z08W; IWZ9Z09O,2015-12-05 01:01:40
ZW6CFZ07,"Ordinary Love",1175,1364aa58-9ab1-11e5-9ce5-001eecc1ca2a,IWZ9Z08W; IWZ9Z09I,2015-12-05 01:01:46
ZW6IZADD,"True",5151,IWZ998C9,IWZ9Z08O; IWZ9Z097,2015-12-05 01:01:57
ZW60I69B,"Burning",38131,IWZ98CZC,IWZ9Z08O; IWZ9Z097,2015-12-05 01:01:59
ZW60I6AZ,"Cross Every River",1457,IWZ98CZC,IWZ9Z08O; IWZ9Z097,2015-12-05 01:01:59
ZW60Z007,"Còn Gì Dành Cho Nhau",3865,IWZ98IWB,IWZ9Z08I; IWZ9Z088,2015-12-05 01:02:01
ZWZF0W9E,"刘海与胡秀英(曹永安)/ Lưu Hải Và Hồ Tú Anh",117,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:10
ZWZC8OCZ,"Ode Offer Chairman Mao",292,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:16
ZWZC8OCU,"Everyboby Says That Shanxi Is A Beautiful...",497,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:16
ZWZC8OCO,"A Wandering Girl Singer",448,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:17
ZWZC8OCW,"Love Song Of Kangding Town",507,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:17
ZWZC8OCI,"Love Of Countryside",502,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:18
ZWZC8OBC,"Villagers",431,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:18
ZWZC8OBB,"Mountain Shone By Red",247,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:19
ZWZC8OBA,"Sentiment Of Hometown",1,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:19
ZWZC8OB9,"Spring Water Is Make Song_Ding Ding",460,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:20
ZWZC8OB8,"Sea_My Nativeland",193,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:21
ZWZC8OBU,"Tunufan_s Grarpes Are Ripe",236,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:21
ZWZC8OBO,"The Grass Tend Song",367,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:22
ZWZC8OBI,"Strike My Favourite Pipa",363,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:22
ZWZC8OAF,"Paean To The Red Plum",684,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:23
ZWZFCB07,"Mùa Thu Lá Bay",15657,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:24
ZWZFCB06,"Con Bướm Xinh",312674,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:24
ZWZFCB0Z,"Gợi Nhớ Quê Hương",22340,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:25
ZWZFCB0U,"Quê Hương",26552,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:25
ZWZFCB0O,"Một Kiếp Phong Ba",19451,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:26
ZWZFCB0W,"Uyên Ương Hồ Điệp Mộng",36061,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:27
ZWZFCB0I,"Thất Tình",28077,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:27
ZWZFCB00,"Con Yêu",136,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:28
ZWZFCAFF,"Mùa Hoa Anh Đào",10711,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:28
ZWZFCAFE,"Mộng Đẹp Ngày Xưa",19270,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:28
ZW67EUZF,"Tình Đất Đỏ Miền Đông",284,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:30
ZW67EUZE,"Thương Về Miên Trung",80,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:30
ZW67EUZD,"Quê Hương",395,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:34
ZW67EUZC,"Nhớ Về Hà Nội",72,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:34
ZW67EUZB,"Mùa Xuân Trên Thành Phố Hồ Chí Minh",486,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:35
ZW67EUZA,"Lý Nắng Sài Gòn",50,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:35
ZW67EUZ9,"Huế Tình Yêu Của Tôi",97,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:36
ZW67EUZ8,"Hình Bóng Quê Nhà",556,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:36
ZW67EUZ7,"Dáng Đứng Bến Tre",165,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:37
ZW67EUZ6,"Đà Lạt Hoàng Hôn",82,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:02:38
ZW600BZA,"相思风雨中/ Tương Tư Phong Vũ Trung",1185,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:39
ZW600BZ9,"不装饰你的梦/ Bất Trang Sức Nễ Đích Mộng",336,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:39
ZW600BZ8,"人生何处不相逢 /Nhân Sanh Hà Xứ Bất Tương Phùng",1533,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:40
ZW600BZ7,"美人吟 /Mỹ Nhân Ngâm",851,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:40
ZW600BZ6,"相识也是缘分 /Tương Thức Dã Thị Duyến Phân",246,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:41
ZW600BZZ,"片片枫叶情 /Phiến Phiến Phong Hiệp Tình",439,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:41
ZW600BZU,"千枝针刺在心 /Thiên Chi Châm Thứ Tại Tâm",718,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:42
ZW600BZO,"偏偏喜欢你 /Thiên Thiên Hỉ Hoan Nễ",504,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:43
ZW600BZW,"人面桃花 /Nhân Diện Đào Hoa",398,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:43
ZW600BZI,"梅花雪/ Mai Hoa Tuyết",2342,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:44
ZW600BZ0,"倩女幽魂 /Thiện Nữ U Hồn",4457,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:44
ZW600BUF,"一水隔天涯 /Nhất Thủy Cách Thiên Nhai",672,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:48
ZW600BUE,"逝去的谎言 /Thệ Khứ Đích Hoang Ngôn",203,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:49
ZW600BUD,"沉默是金 /Trầm Mặc Thị Kim",932,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:49
ZW600BUC,"女儿情/ Nữ Nhân Tình",1714,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:50
ZW600BUB,"知音/Tri Âm",549,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:50
ZW600C60,"枉凝眉 /Uổng Ngưng My",1780,IWZ98BFB,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:52
ZW600CZ0,"秋窗风雨夕 /Thu Song Phong Vũ Tịch",1353,IWZ98BFB,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:53
ZW600CUF,"聪明累 /Thông Minh Luy",689,IWZ98BFB,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:53
ZW600CUE,"题帕三绝/ Đề Mạt Tam Tuyệt",588,IWZ98BFB,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:54
ZW600CUD,"红豆曲 /Hồng Đậu Khúc",828,IWZ98BFB,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:54
ZW600CUC,"晴雯曲 /Tình Văn Khúc",832,IWZ98BFB,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:55
ZW600CUB,"叹香菱 /Thán Hương Lăng",669,IWZ98BFB,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:55
ZW600CUA,"分骨肉 /Phân Cốt Nhục",476,IWZ98BFB,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:02:56
ZW600CU9,"葬花吟 /Táng Hoa Ngâm",1882,IWZ98BFB,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:02
ZW600CU8,"引子/Dẫn Tử",1547,IWZ98BFB,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:03
ZW6O8Z80,"Happy Xmas (War Is Over)",6069,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:04
ZW6O8Z7F,"The First Noel",1726,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:05
ZW6O8Z7D,"Last Christmas",6730,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:05
ZW6O8Z7C,"White Lovers",1102,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:06
ZW6O8Z7A,"Jingle Bells",5002,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:06
ZW6O8Z79,"Santa Claus Is Comin' To Town",1015,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:07
ZW6O8Z77,"My Lover Is Santa Claus",221,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:07
ZW6O8Z7Z,"White Christmas",349,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:08
ZW6O8Z7U,"Silent Night",1310,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:08
ZW6O8Z7W,"All I Want For Christmas Is You",1078,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:09
ZW6O8Z6F,"Christmas Eve",559,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:09
ZW6O8Z6E,"Joy To The World",1005,IWZ97IOE,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:10
ZW66E70B,"Liên Khúc Hòa Tấu Rumba 2",20956,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA; IWZ9Z0E8,2015-12-05 01:03:18
ZW66E708,"Liên Khúc Hòa Tấu Rumba 4",16860,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA; IWZ9Z0E8,2015-12-05 01:03:19
ZWZFU7IE,"南无阿弥陀佛/ Nam Mô A Di Đà Phật",31236,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:20
ZWZFU7ID,"晓沐甘露/ Hiểu Mục Cam Lộ",1505,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:21
ZWZFU7IC,"青灯素月/ Đèn Xanh Trăng Thuần",656,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:21
ZWZFU7IA,"雨花台/ Vũ Hoa Đài",1053,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:22
ZWZFU7I8,"晓梦蝶/ Hiểu Mộng Diệp",925,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:23
ZWZFU7I7,"冰心玉壶/ Băng Tâm Ngọc Hồ",3103,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:23
ZWZFU7IZ,"感风吟月/ Cảm Gió Ngâm Trăng",1663,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:24
ZWZFU7IU,"幽 兰/ U Lan",1537,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:24
ZWZFU7IO,"流水莲花/ Hoa Liên Chảy Nước",4194,IWZ9Z8A6,IWZ9Z08U; IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:25
ZWZFU7IW,"钟磬破晓/ Tiếng Chuông Sáng Sớm",3365,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:25
ZWZAA796,"Phát Lôi - Đăng Đàn - Thượng Đường - Múa Đao",5080,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:29
ZWZAA79Z,"Thập Ân",19901,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:33
ZWZAA79U,"Bài Hạ",4735,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:33
ZWZAA79O,"Ru Con Nam Trung Bộ",67189,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:34
ZWZAA79W,"Dọc Cờn Xá",2901,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:34
ZWZAA79I,"Lý Giao Duyên",7686,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:35
ZWZAA790,"Bắc Phản",835,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:36
ZWZAA78F,"Thị Mầu - Thị Kính",15151,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:36
ZWZAA78E,"Tương Tư Khúc",12526,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:40
ZWZAA78D,"Điệu Lới Lơ",6379,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:46
ZWZAA78C,"Vui Nhất Có Chợ Đồng Xuân",23574,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:47
ZW6WABAI,"高山流水/ Núi Cao Chảy Nước",17,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:51
ZW6WABA0,"大浪淘沙/ Sóng Lớn Đãi Cát",30,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:51
ZW6WAB9F,"中花六板/ Trung Hoa Lục Bản",20,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:52
ZW6WAB99,"汉宫秋月/ Hán Cung Thu Nguyệt",78,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:52
ZW6WAB9W,"江南好(民间乐曲)/ Giang Nam Tốt",36,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:53
ZW6WAB90,"春江花月夜(古曲)/ Đêm Trăng Hoa Xuân Giang",72,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:03:53
ZWZAA7WZ,"Cánh Chim Tự Do",7791,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:57
ZWZAA7WU,"Quê Hương Lời Ru",11460,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:57
ZWZAA7WO,"Nhịp Cầu Quê Hương",8823,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:58
ZWZAA7WW,"Nhớ Về Quê Hương",8155,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:59
ZWZAA7W0,"Xuân Về Trên Bản Mèo",736458,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:03:59
ZWZAA7IF,"Cung Đàn Đất Nước",6030,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:00
ZWZAA7IE,"Kỷ Niệm Quê Hương",2850,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:00
ZWZAA7ID,"Quê Mới",3150,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:01
ZWZAA7IC,"Tình Khúc Đêm Trăng",11282,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:04
ZWZAA7IB,"Ước Vọng",4455,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:05
ZWZAA7IA,"Tiếng Sáo Trên Nương",11451,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:06
ZW6699EU,"Mưa Trên Biển Vắng",3758,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:08
ZW6699EO,"Yêu Em Hơn Lời Nói",387,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:09
ZW6699EW,"Xa Em Kỷ Niệm",200,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:09
ZW6699EI,"Vết Son Trên Cổ Áo",1055,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:10
ZW6699E0,"Uyên Ương Hồ Điệp Mộng",734,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:10
ZW6699DE,"Một Cõi Đi Về",2811,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:11
ZW6699DD,"Mối Tình Xa Xưa",106,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:11
ZW6699DC,"Liên Khúc Hoa Nào Tàn Phai",1212,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:12
ZW6699DB,"Gái Xuân",131,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:13
ZW6699DA,"Đôi Mắt Em",106,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:13
ZW6699D9,"Dĩ Vãng Nhạt Nhòa",333,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:14
ZW6699D8,"Con Yêu",161,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:15
ZW6699D7,"Chiếc Lá Mùa Đông",444,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:15
ZW6699D6,"Chiếc Lá Cuối Cùng",134,IWZ9Z8A6,IWZ9Z086; IWZ9Z0A9; IWZ9Z0AA; IWZ9Z0B0; IWZ9Z0B7; IWZ9Z0E8,2015-12-05 01:04:16
ZWZAA6CI,"Dáng Đứng Bến Tre",17029,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:22
ZWZAA6C0,"Hạ Trắng",6205,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:22
ZWZAA6BF,"Tiếng Hát Giữa Rừng Pắc Bó",43554,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:23
ZWZAA6BE,"Ru Trăng",1206,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:23
ZWZAA6BD,"Nhớ Quê",2527,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z0AA; IWZ9Z086,2015-12-05 01:04:24
ZWZAA6BC,"Lòng Mẹ",13587,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:25
ZWZAA6BA,"Về Quê",19600,IWZ9Z8A6,IWZ9Z08I; IWZ9Z090; IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:25
ZW67EU97,"Vầng Trán Suy Tư",92,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:04:28
ZW67EU96,"Tình Chàng Ý Thiếp",185,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:04:29
ZW67EU9Z,"Quê Hương",171,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:04:29
ZW67EU9U,"Nỗi Buồn Hoa Phượng",65,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:04:30
ZW67EU9W,"Nếu Hai Đứa Mình",397,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:04:30
ZW67EU9I,"Mùa Thu Lá Bay",201,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:04:31
ZW67EU90,"Khóc Thầm",214,IWZ9Z8A6,IWZ9Z086; IWZ9Z0AA,2015-12-05 01:04:32
ZW67EU8E,"Hoa Mười Giờ",118,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:04:32
ZW67EU8D,"Hình Bóng Quê Nhà",148,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:04:33
ZW67EU8C,"Gợi Nhớ Quê Hương",336,IWZ9Z8A6,IWZ9Z0AA; IWZ9Z086,2015-12-05 01:04:33
